"keyID","languageID","text"
8101,de,'Malkuth' Heavy Missile Launcher I
8101,ru,'Malkuth' Heavy Missile Launcher I
8101,en,'Malkuth' Heavy Missile Launcher I
8101,ja,「マルクス」ヘビーミサイルランチャーI
8101,zh,马库斯重型导弹发射器 I
8093,ko,프로토타입 '아바레스트' 라이트 미사일 런처
8093,fr,Lance-missiles léger 'Balliste' prototype
8093,es,Prototipo de lanzamisiles ligero Arbalest
8093,de,Prototype 'Arbalest' Light Missile Launcher
8093,en,Prototype 'Arbalest' Light Missile Launcher
8093,ru,Prototype 'Arbalest' Light Missile Launcher
8093,ja,プロトタイプ「アルバレスト」ライトミサイルランチャー
8093,zh,尖端型劲弩轻型导弹发射器
8091,fr,Lance-missiles léger Ample TE-2100
8091,es,Lanzamisiles ligero amplio TE-2100
8091,ko,TE-2100 엠플 라이트 미사일 런처
8091,en,TE-2100 Ample Light Missile Launcher
8091,de,TE-2100 Ample Light Missile Launcher
8091,ru,TE-2100 Ample Light Missile Launcher
8091,zh,TE-2100充裕型轻型导弹发射器
8091,ja,TE-2100 大型ライトミサイルランチャー
8089,ko,아바레스트 컴팩트 라이트 미사일 런처
8089,ru,Arbalest Compact Light Missile Launcher
8089,en,Arbalest Compact Light Missile Launcher
8089,de,Arbalest Compact Light Missile Launcher
8089,fr,Lance-missiles léger compact 'Balliste'
8089,es,Lanzamisiles ligero compacto Arbalest
8089,ja,アルバレスト小型ライトミサイルランチャー
8089,zh,劲弩紧凑型轻型导弹发射器
8027,ko,프로토타입 '아바레스트' 급속 라이트 미사일 런처
8027,fr,Lance-missiles léger rapide 'Balliste' prototype
8027,es,Prototipo de lanzamisiles ligero rápido Arbalest
8027,de,Prototype 'Arbalest' Rapid Light Missile Launcher
8027,ru,Prototype 'Arbalest' Rapid Light Missile Launcher
8027,en,Prototype 'Arbalest' Rapid Light Missile Launcher
8027,ja,プロトタイプ「アルバレスト」高速ライトミサイルランチャー
8027,zh,尖端型劲弩轻型快速导弹发射器
8025,ko,특수 '리모스' 급속 라이트 미사일 런처
8025,fr,Lance-missiles léger rapide 'Limos' limité
8025,es,Lanzamisiles ligero rápido Limos limitado
8025,ru,Limited 'Limos' Rapid Light Missile Launcher
8025,de,Limited 'Limos' Rapid Light Missile Launcher
8025,en,Limited 'Limos' Rapid Light Missile Launcher
8025,ja,リミテッド「リモ」高速ライトミサイルランチャー
8025,zh,限量型房车轻型快速导弹发射器
8023,ko,개량된 '말쿠스' 급속 라이트 미사일 런처
8023,fr,Lance-missiles léger rapide 'Malkout' amélioré
8023,es,Lanzamisiles ligeros rápido Malkuth mejorado
8023,de,Upgraded 'Malkuth' Rapid Light Missile Launcher
8023,ru,Upgraded 'Malkuth' Rapid Light Missile Launcher
8023,en,Upgraded 'Malkuth' Rapid Light Missile Launcher
8023,ja,強化型「マルクス」高速ライトミサイルランチャー
8023,zh,改良型马库斯轻型快速导弹发射器
8007,ru,Experimental SV-2000 Rapid Light Missile Launcher
8007,de,Experimental SV-2000 Rapid Light Missile Launcher
8007,en,Experimental SV-2000 Rapid Light Missile Launcher
8007,fr,Lance-missiles léger rapide SV-2000 expérimental
8007,es,Lanzamisiles ligero rápido SV-2000 experimental
8007,ko,실험용 SV-2000 급속 라이트 미사일 런처
8007,zh,实验型SV-2000轻型快速导弹发射器
8007,ja,試作型SV-2000高速ライトミサイルランチャー
8001,en,Experimental ZW-4100 Torpedo Launcher
8001,de,Experimental ZW-4100 Torpedo Launcher
8001,ru,Experimental ZW-4100 Torpedo Launcher
8001,fr,Lance-torpilles ZW-4100 expérimental
8001,es,Lanzatorpedos experimental ZW-4100
8001,ko,프로토타입 ZW-4100 토피도 런처
8001,zh,实验型ZW-4100鱼雷发射器
8001,ja,試作型ZW-4100トルピードランチャー
7997,fr,Baie de missiles lourds XR-3200
7997,es,Plataforma de misiles pesados XR-3200
7997,ko,XR-3200 헤비 미사일 런처
7997,ru,XR-3200 Heavy Missile Bay
7997,en,XR-3200 Heavy Missile Bay
7997,de,XR-3200 Heavy Missile Bay
7997,ja,XR-3200ヘビーミサイルベイ
7997,zh,XR-3200重型导弹发射舱
7993,ko,실험용 시간효율성-2100 라이트 미사일 런처
7993,ru,Experimental TE-2100 Light Missile Launcher
7993,de,Experimental TE-2100 Light Missile Launcher
7993,en,Experimental TE-2100 Light Missile Launcher
7993,fr,Lance-missiles léger TE-2100 expérimental
7993,es,Lanzamisiles ligero TE-2100 experimental
7993,zh,实验型TE-2100轻型导弹发射器
7993,ja,試作型TE-2100ライトミサイルランチャー
7970,ko,자기장 ECCM 센서 시스템 I
7970,de,Magnetometric Positional ECCM Sensor System I
7970,ru,Magnetometric Positional ECCM Sensor System I
7970,en,Magnetometric Positional ECCM Sensor System I
7970,fr,Module de détection CCME de position magnétométrique I
7970,es,Sistema de sensores de ECCM posicionales magnetométricos I
7970,ja,磁力ポジショナルECCMセンサーシステムI
7970,zh,磁力定位ECCM感应器系统 I
7966,ko,라이다 ECCM 센서 시스템 I
7966,ru,Ladar Positional ECCM Sensor System I
7966,de,Ladar Positional ECCM Sensor System I
7966,en,Ladar Positional ECCM Sensor System I
7966,fr,Module de détection CCME de position ladar I
7966,es,Sistema de sensores de ECCM posicionales de lidar
7966,ja,光学ポジショナルECCMセンサーシステムI
7966,zh,光雷达定位ECCM感应器系统 I
7965,ko,전방위 ECCM 센서 시스템 I
7965,fr,Module de détection CCME omniposition I
7965,de,Omni Positional ECCM Sensor System I
7965,en,Omni Positional ECCM Sensor System I
7965,ru,Omni Positional ECCM Sensor System I
7965,es,Sistema de sensores de ECCM omniposicionales I
7965,ja,オムニポジショナルECCMセンサーシステムI
7965,zh,全效定位ECCM感应器系统 I
7964,ko,레이더 ECCM 센서 시스템 I
7964,fr,Module de détection CCME de position radar I
7964,en,Radar Positional ECCM Sensor System I
7964,ru,Radar Positional ECCM Sensor System I
7964,de,Radar Positional ECCM Sensor System I
7964,es,Sistema de sensores de ECCM posicionales de radar
7964,zh,雷达定位ECCM感应器系统 I
7964,ja,電波ポジショナルECCMセンサーシステムI
7948,ko,중력장 ECCM 센서 시스템 I
7948,de,Gravimetric Positional ECCM Sensor System I
7948,en,Gravimetric Positional ECCM Sensor System I
7948,ru,Gravimetric Positional ECCM Sensor System I
7948,fr,Module de détection CCME de position gravimétrique I
7948,es,Sistema de sensores de ECCM posicionales gravimétricos I
7948,zh,引力定位ECCM感应器系统 I
7948,ja,重力ポジショナルECCMセンサーシステムI
7937,ru,Alumel Magnetometric ECCM Sensor Array I
7937,en,Alumel Magnetometric ECCM Sensor Array I
7937,de,Alumel Magnetometric ECCM Sensor Array I
7937,ko,알루멜 자기장 ECCM 센서 I
7937,fr,Module de détection CCME magnétométrique Alumel I
7937,es,Red de sensores ECCM magnetométricas Alumel I
7937,ja,アルメル磁力ECCMセンサーアレイI
7937,zh,镍基热电偶合金磁力ECCM感应器阵列 I
7926,en,Alumel Omni ECCM Sensor Array I
7926,ru,Alumel Omni ECCM Sensor Array I
7926,de,Alumel Omni ECCM Sensor Array I
7926,ko,알루멜 옴니 ECCM 센서 I
7926,fr,Module de détection omniCCME Alumel I
7926,es,Red de sensores ECCM Omni Alumel I
7926,ja,アルメルオムニECCMセンサーアレイI
7926,zh,镍基热电偶合金全效ECCM感应器阵列 I
7922,ru,Alumel Gravimetric ECCM Sensor Array I
7922,de,Alumel Gravimetric ECCM Sensor Array I
7922,en,Alumel Gravimetric ECCM Sensor Array I
7922,ko,알루멜 중력장 ECCM 센서 I
7922,fr,Module de détection CCME gravimétrique Alumel I
7922,es,Red de sensores ECCM gravimétrico Alumel I
7922,ja,アルメル重力ECCMセンサーアレイI
7922,zh,镍基热电偶合金引力ECCM感应器阵列 I
7918,ru,Alumel Ladar ECCM Sensor Array I
7918,en,Alumel Ladar ECCM Sensor Array I
7918,de,Alumel Ladar ECCM Sensor Array I
7918,ko,알루멜 라이다 ECCM 센서 I
7918,fr,Module de détection CCME ladar Alumel I
7918,es,Red de sensores ECCM de lidar Alumel I
7918,ja,アルメル光学ECCMセンサーアレイI
7918,zh,镍基热电偶合金光雷达ECCM感应器阵列 I
7917,ru,Alumel Radar ECCM Sensor Array I
7917,de,Alumel Radar ECCM Sensor Array I
7917,en,Alumel Radar ECCM Sensor Array I
7917,ko,알루멜 레이더 ECCM 센서 I
7917,fr,Module de détection CCME radar Alumel I
7917,es,Red de sensores ECCM radar Alumel I
7917,ja,アルメル電波ECCMセンサーアレイI
7917,zh,镍基热电偶合金雷达ECCM感应器阵列 I
7914,ko,프로토타입 ECCM 자기장 센서 클러스터
7914,es,Prototipo de clúster de sensores magnetométricos ECCM
7914,de,Prototype ECCM Magnetometric Sensor Cluster
7914,ru,Prototype ECCM Magnetometric Sensor Cluster
7914,en,Prototype ECCM Magnetometric Sensor Cluster
7914,fr,Réseau de détecteurs magnétométriques CCME Prototype
7914,ja,プロトタイプECCM磁力センサークラスタ
7914,zh,尖端型ECCM磁力感应器集群 I
7896,ko,프로토타입 ECCM 옴니 센서 클러스터
7896,es,Prototipo de clúster de sensores omni de ECCM
7896,en,Prototype ECCM Omni Sensor Cluster
7896,ru,Prototype ECCM Omni Sensor Cluster
7896,de,Prototype ECCM Omni Sensor Cluster
7896,fr,Réseau de détecteurs Omni CCME Prototype
7896,ja,プロトタイプECCMオムニセンサークラスタ
7896,zh,尖端型ECCM全效感应器集群 I
7895,ko,프로토타입 ECCM 중력장 센서 클러스터
7895,es,Prototipo de clúster de sensores gravimétricos de ECCM
7895,ru,Prototype ECCM Gravimetric Sensor Cluster
7895,de,Prototype ECCM Gravimetric Sensor Cluster
7895,en,Prototype ECCM Gravimetric Sensor Cluster
7895,fr,Réseau de détecteurs gravimétriques CCME Prototype
7895,ja,プロトタイプECCM重力センサークラスタ
7895,zh,尖端型ECCM引力感应器集群 I
7893,es,Clúster de sensores lidar de ECCM prototipo
7893,ko,프로토타입 ECCM 라이다 센서 클러스터
7893,ru,Prototype ECCM Ladar Sensor Cluster
7893,en,Prototype ECCM Ladar Sensor Cluster
7893,de,Prototype ECCM Ladar Sensor Cluster
7893,fr,Réseau de détecteurs ladar CCME prototype
7893,ja,プロトタイプECCM光学センサークラスタ
7893,zh,尖端型ECCM光雷达感应器集群 I
7892,ko,프로토타입 ECCM 레이더 센서 클러스터
7892,es,Prototipo de clúster de sensores de radar de ECCM
7892,de,Prototype ECCM Radar Sensor Cluster
7892,en,Prototype ECCM Radar Sensor Cluster
7892,ru,Prototype ECCM Radar Sensor Cluster
7892,fr,Réseau de détecteurs radar CCME prototype
7892,ja,プロトタイプECCM電波センサークラスタ
7892,zh,尖端型ECCM雷达感应器集群 I
7889,ko,보조 자기장 ECCM 스캔 설비 I
7889,fr,Module de balayage magnétométrique supplémentaire à CCME I
7889,es,Red de escaneo de ECCM magnetométrico suplemental I
7889,de,Supplemental Magnetometric ECCM Scanning Array I
7889,en,Supplemental Magnetometric ECCM Scanning Array I
7889,ru,Supplemental Magnetometric ECCM Scanning Array I
7889,zh,补充磁力ECCM扫描器阵列 I
7889,ja,補助磁力ECCMスキャンアレイI
7887,ko,보조 레이더 ECCM 스캔 시설 I
7887,fr,Module de balayage radar supplémentaire à CCME I
7887,es,Red de escaneo de ECCM de radar suplemental I
7887,ru,Supplemental Radar ECCM Scanning Array I
7887,en,Supplemental Radar ECCM Scanning Array I
7887,de,Supplemental Radar ECCM Scanning Array I
7887,zh,补充雷达ECCM扫描器阵列 I
7887,ja,補助電波ECCMスキャンアレイI
7870,ko,보조 옴니 ECCM 스캔 설비 I
7870,fr,Module de balayage omni supplémentaire à CCME I
7870,es,Red de escaneo de ECCM Omni suplemental I
7870,de,Supplemental Omni ECCM Scanning Array I
7870,en,Supplemental Omni ECCM Scanning Array I
7870,ru,Supplemental Omni ECCM Scanning Array I
7870,zh,补充全效ECCM扫描器阵列 I
7870,ja,補助オムニECCMスキャンアレイI
7869,ko,보조 중력장 ECCM 스캔 설비 I
7869,fr,Module de balayage gravimétrique supplémentaire à CCME I
7869,es,Red de escaneo de ECCM gravimétrica suplemental I
7869,ru,Supplemental Gravimetric ECCM Scanning Array I
7869,de,Supplemental Gravimetric ECCM Scanning Array I
7869,en,Supplemental Gravimetric ECCM Scanning Array I
7869,zh,补充引力ECCM扫描器阵列 I
7869,ja,補助重力ECCMスキャンアレイI
7867,ko,보조 라이다 ECCM 스캔 시설 I
7867,fr,Module de balayage cinénométrique supplémentaire à CCME I
7867,es,Red de escaneo de ECCM lidar suplemental
7867,de,Supplemental Ladar ECCM Scanning Array I
7867,en,Supplemental Ladar ECCM Scanning Array I
7867,ru,Supplemental Ladar ECCM Scanning Array I
7867,zh,补充光雷达ECCM扫描器阵列 I
7867,ja,補助光学ECCMスキャンアレイI
7833,de,Anode Mega Ion Particle Cannon I
7833,en,Anode Mega Ion Particle Cannon I
7833,ru,Anode Mega Ion Particle Cannon I
7833,ko,아노드 메가 이온 입자 캐논 I
7833,es,Megacañón de partículas de iones anódico I
7833,fr,Méga-canon de particules ioniques anodisé I
7833,ja,アノードメガイオン粒子キャノンI
7833,zh,阳极超级离子加农炮 I
7831,ko,조정된 메가 이온 위상 캐논 I
7831,fr,Méga-canon à phase d’ions régulé I
7831,es,Megacañón fáser de neutrones calibrado I
7831,ru,Regulated Mega Ion Phase Cannon I
7831,de,Regulated Mega Ion Phase Cannon I
7831,en,Regulated Mega Ion Phase Cannon I
7831,ja,レギュレイティドメガイオンフェーズキャノンI
7831,zh,校准型超级离子相位加农炮 I
7829,ko,특수 메가 이온 블라스터 I
7829,ru,Limited Mega Ion Blaster I
7829,de,Limited Mega Ion Blaster I
7829,en,Limited Mega Ion Blaster I
7829,fr,Méga-blaster à ions limité I
7829,es,Megabláster iónico limitado I
7829,ja,リミテッドメガイオンブラスターI
7829,zh,有限超级离子疾速炮 I
7827,ko,모달 메가 이온 입자 가속기 I
7827,fr,Méga-accélérateur d’ions modal I
7827,es,Megaacelerador de partículas de iones modal I
7827,de,Modal Mega Ion Particle Accelerator I
7827,ru,Modal Mega Ion Particle Accelerator I
7827,en,Modal Mega Ion Particle Accelerator I
7827,ja,モーダルメガイオン粒子加速器I
7827,zh,增强模式超级离子加速器 I
7789,de,Anode Mega Neutron Particle Cannon I
7789,ru,Anode Mega Neutron Particle Cannon I
7789,en,Anode Mega Neutron Particle Cannon I
7789,ko,아노드 메가 중성자 입자 캐논 I
7789,fr,Méga-canon de neutrons anodisé I
7789,es,Megacañón de partículas de neutrones anódico I
7789,ja,アノードメガ中性子粒子キャノンI
7789,zh,阳极超级中子加农炮 I
7787,ko,조정된 메가 중성자 위상 캐논 I
7787,fr,Méga-canon à phase de neutrons régulé I
7787,es,Megacañón fáser de neutrones calibrado I
7787,de,Regulated Mega Neutron Phase Cannon I
7787,ru,Regulated Mega Neutron Phase Cannon I
7787,en,Regulated Mega Neutron Phase Cannon I
7787,ja,レギュレイティドメガ中性子フェーズキャノンI
7787,zh,校准型超级中子相位加农炮 I
7785,es,Bláster de meganeutrones limitado I
7785,ko,특수 메가 중성자 블라스터 I
7785,ru,Limited Mega Neutron Blaster I
7785,en,Limited Mega Neutron Blaster I
7785,de,Limited Mega Neutron Blaster I
7785,fr,Méga-blaster à neutrons limité I
7785,ja,リミテッドメガ中性子ブラスターI
7785,zh,有限超级中子疾速炮 I
7783,ko,모달 메가 중성자 입자 가속기 I
7783,fr,Méga-accélérateur de neutrons modal I
7783,es,Megaacelerador de partículas de neutrones modal I
7783,de,Modal Mega Neutron Particle Accelerator I
7783,ru,Modal Mega Neutron Particle Accelerator I
7783,en,Modal Mega Neutron Particle Accelerator I
7783,ja,モーダルメガ中性子粒子加速器I
7783,zh,增强模式超级中子加速器 I
7749,ru,Anode Mega Electron Particle Cannon I
7749,de,Anode Mega Electron Particle Cannon I
7749,en,Anode Mega Electron Particle Cannon I
7749,ko,아노드 메가 전자 입자 캐논 I
7749,es,Megacañón de partículas de electrones anódico I
7749,fr,Méga-canon de particules électroniques anodisé I
7749,ja,アノードメガ電子粒子キャノンI
7749,zh,阳极超级电子加农炮 I
7747,ko,조정된 메가 전자 위상 캐논 I
7747,fr,Méga-canon à phase d’électrons régulé I
7747,es,Megacañón fáser de electrones calibrado I
7747,de,Regulated Mega Electron Phase Cannon I
7747,en,Regulated Mega Electron Phase Cannon I
7747,ru,Regulated Mega Electron Phase Cannon I
7747,ja,レギュレイティドメガ電子フェーズキャノンI
7747,zh,校准型超级电子相位加农炮 I
7745,fr,Canon blaster à électrons limité I
7745,es,Cañón bláster de electrones limitado I
7745,ko,특수 전자 블라스터 캐논 I
7745,en,Limited Electron Blaster Cannon I
7745,ru,Limited Electron Blaster Cannon I
7745,de,Limited Electron Blaster Cannon I
7745,ja,リミテッド電子ブラスターキャノンI
7745,zh,有限电子疾速加农炮 I
7743,ko,모달 메가 전자 입자 가속기 I
7743,fr,Méga-accélérateur d'électrons modal I
7743,es,Megaacelerador de partículas de electrones modal I
7743,en,Modal Mega Electron Particle Accelerator I
7743,ru,Modal Mega Electron Particle Accelerator I
7743,de,Modal Mega Electron Particle Accelerator I
7743,ja,モーダルメガ電子粒子加速器I
7743,zh,增强模式超级电子加速器 I
7709,de,Anode Neutron Particle Cannon I
7709,en,Anode Neutron Particle Cannon I
7709,ru,Anode Neutron Particle Cannon I
7709,fr,Canon de neutrons anodisé I
7709,es,Cañón de partículas de neutrones anódico I
7709,ko,아노드 중성자 입자 캐논 I
7709,ja,アノード中性子粒子キャノンI
7709,zh,阳极中子加农炮 I
7707,fr,Canon à phase de neutrons régulé I
7707,es,Cañón fáser de neutrones calibrado I
7707,ko,조정된 중성자 위상 캐논 I
7707,ru,Regulated Neutron Phase Cannon I
7707,de,Regulated Neutron Phase Cannon I
7707,en,Regulated Neutron Phase Cannon I
7707,ja,レギュレイティド中性子フェーズキャノンI
7707,zh,校准型中子相位加农炮 I
7705,fr,Blaster à neutrons limité I
7705,es,Bláster de neutrones limitado I
7705,ko,특수 중성자 블라스터 I
7705,ru,Limited Neutron Blaster I
7705,de,Limited Neutron Blaster I
7705,en,Limited Neutron Blaster I
7705,ja,リミテッド中性子ブラスターI
7705,zh,有限中子疾速炮 I
7703,fr,Accélérateur de neutrons modal I
7703,es,Acelerador de partículas de neutrones modal I
7703,ko,모달 중성자 입자 가속기 I
7703,de,Modal Neutron Particle Accelerator I
7703,ru,Modal Neutron Particle Accelerator I
7703,en,Modal Neutron Particle Accelerator I
7703,ja,モーダル中性子粒子加速器I
7703,zh,增强模式中子加速器 I
7669,de,Anode Ion Particle Cannon I
7669,ru,Anode Ion Particle Cannon I
7669,en,Anode Ion Particle Cannon I
7669,es,Cañón de partículas de iones anódico I
7669,fr,Canon de particules ioniques anodisé I
7669,ko,아노드 이온 입자 캐논 I
7669,ja,アノードイオン粒子キャノンI
7669,zh,阳极离子加农炮 I
7667,fr,Canon à phase d’ions régulé I
7667,es,Cañón fáser de iones calibrado I
7667,ko,조정된 이온 위상 캐논 I
7667,de,Regulated Ion Phase Cannon I
7667,en,Regulated Ion Phase Cannon I
7667,ru,Regulated Ion Phase Cannon I
7667,ja,レギュレイティドイオンフェーズキャノンI
7667,zh,校准型离子相位加农炮 I
7665,fr,Blaster à ions limité I
7665,es,Bláster iónico limitado I
7665,ko,특수 이온 블라스터 I
7665,ru,Limited Ion Blaster I
7665,en,Limited Ion Blaster I
7665,de,Limited Ion Blaster I
7665,ja,リミテッドイオンブラスターI
7665,zh,有限离子疾速炮 I
7663,fr,Accélérateur d’ions modal I
7663,es,Acelerador de partículas de iones modal I
7663,ko,모달 이온 입자 가속기 I
7663,de,Modal Ion Particle Accelerator I
7663,en,Modal Ion Particle Accelerator I
7663,ru,Modal Ion Particle Accelerator I
7663,ja,モーダルイオン粒子加速器I
7663,zh,增强模式离子加速器 I
7625,ru,Anode Electron Particle Cannon I
7625,en,Anode Electron Particle Cannon I
7625,de,Anode Electron Particle Cannon I
7625,es,Cañón de electrones anódico I
7625,fr,Canon de particules électroniques anodisé I
7625,ko,아노드 전자 입자 캐논 I
7625,ja,アノード電子粒子キャノンI
7625,zh,阳极电子加农炮 I
7623,fr,Canon à phase d’électrons régulé I
7623,es,Cañón fáser de electrones calibrado I
7623,ko,조정된 전자 위상 캐논 I
7623,de,Regulated Electron Phase Cannon I
7623,en,Regulated Electron Phase Cannon I
7623,ru,Regulated Electron Phase Cannon I
7623,ja,レギュレイティド電子フェーズキャノンI
7623,zh,校准型电子相位加农炮 I
7621,fr,Blaster à électrons limité I
7621,es,Bláster de electrones limitado I
7621,ko,특수 전자 블라스터 I
7621,en,Limited Electron Blaster I
7621,de,Limited Electron Blaster I
7621,ru,Limited Electron Blaster I
7621,ja,リミテッド電子ブラスターI
7621,zh,有限电子疾速炮 I
7619,fr,Accélérateur d'électrons modal I
7619,es,Acelerador de partículas de neutrones modal I
7619,ko,모달 전자 입자 가속기 I
7619,ru,Modal Electron Particle Accelerator I
7619,de,Modal Electron Particle Accelerator I
7619,en,Modal Electron Particle Accelerator I
7619,ja,モーダル電子粒子加速器I
7619,zh,增强模式电子加速器 I
7585,en,Anode Light Neutron Particle Cannon I
7585,de,Anode Light Neutron Particle Cannon I
7585,ru,Anode Light Neutron Particle Cannon I
7585,fr,Canon de neutrons léger anodisé I
7585,es,Cañón de partículas de neutrones ligero anódico I
7585,ko,아노드 라이트 중성자 입자 캐논 I
7585,ja,アノードライト中性子粒子キャノンI
7585,zh,阳极轻型中子加农炮 I
7583,fr,Canon à phase de neutrons léger régulé I
7583,es,Cañón fáser de neutrones ligero calibrado I
7583,ko,조정된 라이트 중성자 위상 캐논 I
7583,de,Regulated Light Neutron Phase Cannon I
7583,en,Regulated Light Neutron Phase Cannon I
7583,ru,Regulated Light Neutron Phase Cannon I
7583,ja,レギュレイティドライト中性子フェーズキャノンI
7583,zh,校准型轻型中子相位加农炮 I
7581,fr,Blaster à neutrons léger limité I
7581,es,Bláster ligero de neutrones limitado I
7581,ko,특수 라이트 중성자 블라스터 I
7581,de,Limited Light Neutron Blaster I
7581,ru,Limited Light Neutron Blaster I
7581,en,Limited Light Neutron Blaster I
7581,ja,リミテッド小型中性子ブラスターI
7581,zh,有限轻型中子疾速炮 I
7579,fr,Accélérateur de neutrons léger modal I
7579,es,Acelerador de partículas de neutrones modal ligero I
7579,ko,모달 라이트 중성자 입자 가속기 I
7579,de,Modal Light Neutron Particle Accelerator I
7579,ru,Modal Light Neutron Particle Accelerator I
7579,en,Modal Light Neutron Particle Accelerator I
7579,ja,モーダル小型中性子粒子加速器I
7579,zh,增强模式轻型中子加速器 I
7541,en,Anode Light Ion Particle Cannon I
7541,ru,Anode Light Ion Particle Cannon I
7541,de,Anode Light Ion Particle Cannon I
7541,es,Cañón de partículas de iones anódico ligero I
7541,fr,Canon de particules ioniques léger anodisé I
7541,ko,아노드 라이트 이온 입자 캐논 I
7541,ja,アノードライトイオン粒子キャノンI
7541,zh,阳极轻型离子加农炮 I
7539,fr,Canon à phase d’ions léger régulé I
7539,es,Cañón fáser de iones ligero calibrado I
7539,ko,조정된 라이트 이온 위상 캐논 I
7539,ru,Regulated Light Ion Phase Cannon I
7539,en,Regulated Light Ion Phase Cannon I
7539,de,Regulated Light Ion Phase Cannon I
7539,ja,レギュレイティドライトイオンフェーズキャノンI
7539,zh,校准型轻型离子相位加农炮 I
7537,fr,Blaster à ions léger limité I
7537,ko,특수 라이트 이온 블라스터 I
7537,ru,Limited Light Ion Blaster I
7537,de,Limited Light Ion Blaster I
7537,en,Limited Light Ion Blaster I
7537,es,Megabláster iónico ligero limitado I
7537,ja,リミテッドライトイオンブラスターI
7537,zh,有限轻型离子疾速炮 I
7535,fr,Accélérateur de particules ioniques léger modal I
7535,es,Acelerador de partículas de iones modal ligero I
7535,ko,모달 라이트 이온 입자 가속기 I
7535,ru,Modal Light Ion Particle Accelerator I
7535,de,Modal Light Ion Particle Accelerator I
7535,en,Modal Light Ion Particle Accelerator I
7535,zh,增强模式轻型离子加速器 I
7535,ja,小型モーダルイオン粒子加速器I
7493,ru,Anode Light Electron Particle Cannon I
7493,de,Anode Light Electron Particle Cannon I
7493,en,Anode Light Electron Particle Cannon I
7493,es,Cañón de electrones ligero anódico I
7493,fr,Canon de particules électroniques léger anodisé I
7493,ko,아노드 라이트 전자 입자 캐논 I
7493,ja,アノードライト電子粒子キャノンI
7493,zh,阳极轻型电子加农炮 I
7491,fr,Canon à phase d’électrons léger régulé I
7491,es,Cañón fáser de electrones ligero calibrado I
7491,ko,조정된 라이트 전자 위상 캐논 I
7491,de,Regulated Light Electron Phase Cannon I
7491,ru,Regulated Light Electron Phase Cannon I
7491,en,Regulated Light Electron Phase Cannon I
7491,ja,レギュレイティド小型電子フェーズキャノンI
7491,zh,校准型轻型电子相位加农炮 I
7489,fr,Blaster à électrons léger limité I
7489,es,Bláster ligero de electrones limitado I
7489,ko,특수 라이트 전자 블라스터 I
7489,en,Limited Light Electron Blaster I
7489,ru,Limited Light Electron Blaster I
7489,de,Limited Light Electron Blaster I
7489,ja,リミテッド小型電子ブラスターI
7489,zh,有限轻型电子疾速炮 I
7487,fr,Accélérateur d'électrons léger modal I
7487,es,Acelerador de partículas de electrones modal ligero I
7487,ko,모달 라이트 전자 입자 가속기 I
7487,en,Modal Light Electron Particle Accelerator I
7487,de,Modal Light Electron Particle Accelerator I
7487,ru,Modal Light Electron Particle Accelerator I
7487,ja,モーダルライト電子粒子加速器I
7487,zh,增强模式轻型电子加速器 I
7453,en,"425mm Compressed Coil Gun I"
7453,ru,"425mm Compressed Coil Gun I"
7453,de,"425mm Compressed Coil Gun I"
7453,ko,"425mm 단축형 코일 포탑 I"
7453,zh,"425mm压缩型线圈炮 I"
7453,ja,"425mm圧縮コイルガンI"
7453,fr,Canon à spire 425mm compressé I
7453,es,Cañón electromagnético comprimido de 425 mm I
7451,en,"425mm Carbide Railgun I"
7451,ru,"425mm Carbide Railgun I"
7451,de,"425mm Carbide Railgun I"
7451,ko,"425mm 카바이드 레일건 I"
7451,ja,"425mm炭化物レールガンI"
7451,zh,"425mm碳化物磁轨炮 I"
7451,fr,Canon à rail 425mm Carbure I
7451,es,Cañón electromagnético de carburo de 425 mm I
7449,ko,"425mm '스카우트' 가속 캐논"
7449,ru,"425mm 'Scout' Accelerator Cannon"
7449,de,"425mm 'Scout' Accelerator Cannon"
7449,en,"425mm 'Scout' Accelerator Cannon"
7449,ja,"425mm「スカウト」アクセラレーターキャノン"
7449,zh,"425mm侦查员飞速加农炮 I"
7449,fr,Canon accélérateur 425mm 'Éclaireur'
7449,es,Cañón acelerador Scout de 425 mm
7447,ko,"425mm 프로토타입 가우스 포탑"
7447,en,"425mm Prototype Gauss Gun"
7447,de,"425mm Prototype Gauss Gun"
7447,ru,"425mm Prototype Gauss Gun"
7447,ja,"425mmプロトタイプガウスガン"
7447,zh,"425mm尖端型高斯炮 I"
7447,fr,Canon Gauss prototype 425mm
7447,es,Prototipo de cañón de Gauss de 425 mm
7413,ko,듀얼 250mm 단축형 코일 포탑 I
7413,es,Cañón electromagnético comprimido doble de 250 mm I
7413,fr,Double canon à spire 250mm compressé I
7413,en,Dual 250mm Compressed Coil Gun I
7413,de,Dual 250mm Compressed Coil Gun I
7413,ru,Dual 250mm Compressed Coil Gun I
7413,ja,デュアル250mm圧縮コイルガンI
7413,zh,双联250mm压缩型线圈炮 I
7411,ko,듀얼 250mm 카바이드 레일건 I
7411,es,Cañón electrom. doble de carburo de 250 mm I
7411,fr,Double canon à rail 250mm Carbure I
7411,de,Dual 250mm Carbide Railgun I
7411,en,Dual 250mm Carbide Railgun I
7411,ru,Dual 250mm Carbide Railgun I
7411,ja,デュアル250mm炭化物レールガンI
7411,zh,双联250mm碳化物磁轨炮 I
